locus,concept,concept_type,ambiguity_level,query_condition,query_count,catholic_score,secular_score,catholic_alignment_score,top_catholic_rate,mean_nearest_catholic_rank,mean_nearest_secular_rank
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,academic,3,0.34924992124239607,0.29174494445323945,0.05750497678915658,1.0,1.0,3.6666666666666665
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,bare,1,0.43471589088439944,0.42195773124694824,0.012758159637451194,1.0,1.0,2.0
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,catholic,3,0.3523699790239334,0.26832850178082784,0.08404147724310558,1.0,1.0,4.0
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,ordinary,3,0.3030433883269628,0.286275252699852,0.016768135627110808,0.0,2.0,1.0
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,academic,3,0.33555218279361726,0.28782138327757517,0.047730799516042054,1.0,1.0,3.3333333333333335
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,bare,1,0.40302621126174926,0.4267758965492249,-0.02374968528747562,1.0,1.0,2.0
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,catholic,3,0.31611051360766096,0.20085526804129283,0.11525524556636813,1.0,1.0,4.333333333333333
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,ordinary,3,0.2987463812033335,0.29347102145353954,0.005275359749794002,1.0,1.0,3.0
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,academic,3,0.34131169617176055,0.2346526066462199,0.10665908952554067,1.0,1.0,5.0
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,bare,1,0.41422473192214965,0.37333194613456727,0.040892785787582375,0.0,2.0,1.0
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,catholic,3,0.3489251762628555,0.22027039527893066,0.12865478098392488,1.0,1.0,5.0
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,ordinary,3,0.3310327212015788,0.22861535648504894,0.10241736471652985,1.0,1.0,6.0
Human Dignity and Theological Anthropology,suffering,anthropological_spiritual,high,academic,3,0.26390273670355474,0.25261658330758413,0.011286153395970647,0.6666666666666666,1.6666666666666667,1.6666666666666667
Human Dignity and Theological Anthropology,suffering,anthropological_spiritual,high,bare,1,0.3354485988616943,0.43897159695625304,-0.10352299809455873,0.0,5.0,1.0
Human Dignity and Theological Anthropology,suffering,anthropological_spiritual,high,catholic,3,0.2822856694459915,0.1889097770055135,0.09337589244047802,1.0,1.0,6.0
Human Dignity and Theological Anthropology,suffering,anthropological_spiritual,high,ordinary,3,0.2293043633302053,0.29557745754718784,-0.06627309421698253,0.0,4.0,1.0
Human Dignity and Theological Anthropology,unborn life,bioethical_anthropological,high,academic,3,0.4395001530647278,0.31774582465489704,0.12175432840983075,1.0,1.0,5.0
Human Dignity and Theological Anthropology,unborn life,bioethical_anthropological,high,bare,1,0.5470768928527832,0.4163788914680481,0.13069800138473509,1.0,1.0,5.0
Human Dignity and Theological Anthropology,unborn life,bioethical_anthropological,high,catholic,3,0.41903644303480786,0.26731357177098597,0.15172287126382192,1.0,1.0,5.0
Human Dignity and Theological Anthropology,unborn life,bioethical_anthropological,high,ordinary,3,0.3810761630535126,0.306538736820221,0.07453742623329164,1.0,1.0,4.333333333333333
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,academic,3,0.3352589180072149,0.2912895500659943,0.043969367941220604,1.0,1.0,3.6666666666666665
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,bare,1,0.3884418845176697,0.43877939581871034,-0.05033751130104064,0.0,4.0,1.0
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,catholic,3,0.3293620328108469,0.23194669584433236,0.09741533696651457,1.0,1.0,4.666666666666667
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,ordinary,3,0.3037547409534454,0.29618550737698873,0.007569233576456724,0.3333333333333333,2.3333333333333335,1.6666666666666667
Human Dignity and Theological Anthropology,work,social_anthropological,high,academic,3,0.2625872890154521,0.24796821375687916,0.014619075258572894,0.6666666666666666,1.3333333333333333,2.0
Human Dignity and Theological Anthropology,work,social_anthropological,high,bare,1,0.250261926651001,0.368137264251709,-0.11787533760070801,0.0,5.0,1.0
Human Dignity and Theological Anthropology,work,social_anthropological,high,catholic,3,0.3357178568840027,0.18374306658903758,0.1519747902949651,1.0,1.0,5.666666666666667
Human Dignity and Theological Anthropology,work,social_anthropological,high,ordinary,3,0.20443009237448373,0.2572500924269358,-0.0528200000524521,0.3333333333333333,3.0,1.3333333333333333
Love Communion and Sacramentality,Eucharist,sacramental,low,academic,3,0.4693039417266846,0.2937164098024368,0.17558753192424778,1.0,1.0,5.333333333333333
Love Communion and Sacramentality,Eucharist,sacramental,low,bare,1,0.5500165283679962,0.34464860558509824,0.20536792278289795,1.0,1.0,5.0
Love Communion and Sacramentality,Eucharist,sacramental,low,catholic,3,0.4563150882720947,0.2680156817038854,0.18829940656820932,1.0,1.0,6.0
Love Communion and Sacramentality,Eucharist,sacramental,low,ordinary,3,0.43638777534166967,0.31196488936742145,0.12442288597424828,1.0,1.0,5.0
Love Communion and Sacramentality,agape,theological_love,low,academic,3,0.3889638086160024,0.2760907918214798,0.11287301679452262,0.6666666666666666,1.3333333333333333,2.6666666666666665
Love Communion and Sacramentality,agape,theological_love,low,bare,1,0.4625089704990387,0.3700839638710022,0.09242500662803654,1.0,1.0,3.0
Love Communion and Sacramentality,agape,theological_love,low,catholic,3,0.41990886926651,0.2396532028913498,0.18025566637516022,1.0,1.0,6.0
Love Communion and Sacramentality,agape,theological_love,low,ordinary,3,0.3643620491027832,0.29661080439885457,0.06775124470392864,0.3333333333333333,1.6666666666666667,1.3333333333333333
Love Communion and Sacramentality,caritas,theological_virtue,medium,academic,3,0.3857192854086558,0.2624579280614853,0.12326135734717052,1.0,1.0,4.666666666666667
Love Communion and Sacramentality,caritas,theological_virtue,medium,bare,1,0.3838127017021179,0.34421873092651367,0.039593970775604226,1.0,1.0,3.0
Love Communion and Sacramentality,caritas,theological_virtue,medium,catholic,3,0.3925238609313965,0.25461443066596984,0.13790943026542665,1.0,1.0,5.0
Love Communion and Sacramentality,caritas,theological_virtue,medium,ordinary,3,0.3363713135321935,0.23551203608512875,0.10085927744706473,1.0,1.0,5.0
Love Communion and Sacramentality,charity,theological_virtue,high,academic,3,0.33729230165481566,0.36416483720143633,-0.02687253554662067,0.6666666666666666,1.3333333333333333,1.6666666666666667
Love Communion and Sacramentality,charity,theological_virtue,high,bare,1,0.3169201135635376,0.46905926465988157,-0.15213915109634396,0.0,6.0,1.0
Love Communion and Sacramentality,charity,theological_virtue,high,catholic,3,0.3912133773167928,0.30240457554658257,0.08880880177021024,1.0,1.0,4.0
Love Communion and Sacramentality,charity,theological_virtue,high,ordinary,3,0.2690821955601374,0.341856727997462,-0.07277453243732453,0.6666666666666666,1.3333333333333333,1.6666666666666667
Love Communion and Sacramentality,chastity,moral_virtue,high,academic,3,0.3281547784805298,0.3767690151929855,-0.04861423671245576,0.0,2.6666666666666665,1.0
Love Communion and Sacramentality,chastity,moral_virtue,high,bare,1,0.3918968677520752,0.46904409527778623,-0.07714722752571102,0.0,3.0,1.0
Love Communion and Sacramentality,chastity,moral_virtue,high,catholic,3,0.29947373569011687,0.3514341324567795,-0.05196039676666261,0.0,2.6666666666666665,1.0
Love Communion and Sacramentality,chastity,moral_virtue,high,ordinary,3,0.29618560572465263,0.3754045029481252,-0.07921889722347258,0.0,4.0,1.0
Love Communion and Sacramentality,communion,ecclesial_sacramental,medium,academic,3,0.4355379660924276,0.27189031342665354,0.16364765266577405,1.0,1.0,6.0
Love Communion and Sacramentality,communion,ecclesial_sacramental,medium,bare,1,0.5243427395820618,0.3763265132904053,0.1480162262916565,1.0,1.0,6.0
Love Communion and Sacramentality,communion,ecclesial_sacramental,medium,catholic,3,0.41162022948265076,0.18520191460847854,0.22641831487417222,1.0,1.0,6.0
Love Communion and Sacramentality,communion,ecclesial_sacramental,medium,ordinary,3,0.396703439950943,0.26918625831604004,0.12751718163490297,1.0,1.0,3.6666666666666665
Love Communion and Sacramentality,compassion,moral_spiritual,medium,academic,3,0.3685510138670603,0.33851619164148966,0.03003482222557069,0.6666666666666666,1.3333333333333333,2.0
Love Communion and Sacramentality,compassion,moral_spiritual,medium,bare,1,0.46050190925598145,0.4796226143836975,-0.019120705127716076,0.0,3.0,1.0
Love Communion and Sacramentality,compassion,moral_spiritual,medium,catholic,3,0.4104173481464386,0.26552288631598153,0.14489446183045704,1.0,1.0,5.0
Love Communion and Sacramentality,compassion,moral_spiritual,medium,ordinary,3,0.3475446740786235,0.34946937163670855,-0.001924697558085109,0.0,2.0,1.0
Love Communion and Sacramentality,covenant,biblical_theological,medium,academic,3,0.43963715036710105,0.3111647466818492,0.1284724036852519,1.0,1.0,5.666666666666667
Love Communion and Sacramentality,covenant,biblical_theological,medium,bare,1,0.5039079904556274,0.48787163496017455,0.016036355495452848,1.0,1.0,3.0
Love Communion and Sacramentality,covenant,biblical_theological,medium,catholic,3,0.40717596014340723,0.2789684295654297,0.12820753057797749,1.0,1.0,5.333333333333333
Love Communion and Sacramentality,covenant,biblical_theological,medium,ordinary,3,0.39016995231310525,0.28582859138647715,0.10434136092662812,1.0,1.0,3.6666666666666665
Love Communion and Sacramentality,enemy-love,moral_biblical,low,academic,3,0.4010623921950658,0.26346883177757263,0.13759356041749318,1.0,1.0,4.0
Love Communion and Sacramentality,enemy-love,moral_biblical,low,bare,1,0.32480095624923705,0.2925866901874542,0.03221426606178285,1.0,1.0,2.0
Love Communion and Sacramentality,enemy-love,moral_biblical,low,catholic,3,0.4187901933987936,0.24055609206358594,0.17823410133520765,1.0,1.0,4.0
Love Communion and Sacramentality,enemy-love,moral_biblical,low,ordinary,3,0.35135270953178405,0.25171381334463755,0.0996388961871465,1.0,1.0,3.6666666666666665
Love Communion and Sacramentality,eros,anthropological_love,high,academic,3,0.34075370728969573,0.3708480338255564,-0.030094326535860694,0.0,2.3333333333333335,1.0
Love Communion and Sacramentality,eros,anthropological_love,high,bare,1,0.20236032605171203,0.16757450699806214,0.034785819053649886,1.0,1.0,2.0
Love Communion and Sacramentality,eros,anthropological_love,high,catholic,3,0.37834671934445696,0.3178333391745885,0.06051338016986846,0.3333333333333333,1.6666666666666667,1.3333333333333333
Love Communion and Sacramentality,eros,anthropological_love,high,ordinary,3,0.33021503587563833,0.36576860745747886,-0.03555357158184049,0.0,2.3333333333333335,1.0
Love Communion and Sacramentality,family,social_anthropological,high,academic,3,0.25784415006637573,0.25628725985685985,0.0015568902095158914,0.3333333333333333,1.6666666666666667,1.6666666666666667
Love Communion and Sacramentality,family,social_anthropological,high,bare,1,0.2836792141199112,0.34442746043205263,-0.06074824631214143,0.0,2.0,1.0
Love Communion and Sacramentality,family,social_anthropological,high,catholic,3,0.3204887976249059,0.21647759328285854,0.10401120434204736,1.0,1.0,4.0
Love Communion and Sacramentality,family,social_anthropological,high,ordinary,3,0.21568655098477998,0.25511540472507477,-0.03942885374029478,0.3333333333333333,1.6666666666666667,1.3333333333333333
Love Communion and Sacramentality,fidelity,moral_virtue,medium,academic,3,0.4117477079232534,0.3251403699318568,0.08660733799139658,1.0,1.0,3.0
Love Communion and Sacramentality,fidelity,moral_virtue,medium,bare,1,0.4626128554344177,0.47828763723373413,-0.015674781799316417,0.0,2.0,1.0
Love Communion and Sacramentality,fidelity,moral_virtue,medium,catholic,3,0.4056499679883321,0.25813187261422477,0.14751809537410734,1.0,1.0,4.333333333333333
Love Communion and Sacramentality,fidelity,moral_virtue,medium,ordinary,3,0.37286090155442553,0.2972145150105158,0.0756463865439097,1.0,1.0,3.3333333333333335
Love Communion and Sacramentality,friendship,moral_anthropological,high,academic,3,0.285690434773763,0.2739844789107641,0.01170595586299894,0.3333333333333333,2.0,1.3333333333333333
Love Communion and Sacramentality,friendship,moral_anthropological,high,bare,1,0.3811173439025879,0.42889838814735415,-0.04778104424476626,0.0,3.0,1.0
Love Communion and Sacramentality,friendship,moral_anthropological,high,catholic,3,0.3677995532751083,0.24359102944533031,0.12420852382977803,1.0,1.0,4.0
Love Communion and Sacramentality,friendship,moral_anthropological,high,ordinary,3,0.2528756817181905,0.287842853864034,-0.034967172145843516,0.0,3.3333333333333335,1.0
Love Communion and Sacramentality,fruitfulness,marital_social,medium,academic,3,0.4306820710500081,0.2833110978205999,0.14737097322940826,1.0,1.0,4.0
Love Communion and Sacramentality,fruitfulness,marital_social,medium,bare,1,0.4638234078884125,0.4148619115352631,0.04896149635314939,1.0,1.0,3.0
Love Communion and Sacramentality,fruitfulness,marital_social,medium,catholic,3,0.4289588729540507,0.2242661212881406,0.20469275166591008,1.0,1.0,4.0
Love Communion and Sacramentality,fruitfulness,marital_social,medium,ordinary,3,0.38326415618260706,0.2670416603485743,0.1162224958340327,1.0,1.0,3.3333333333333335
Love Communion and Sacramentality,love,moral_anthropological,high,academic,3,0.2722737441460292,0.2583753575881322,0.013898386557896944,0.6666666666666666,1.3333333333333333,2.0
Love Communion and Sacramentality,love,moral_anthropological,high,bare,1,0.3370516777038574,0.3471839129924774,-0.010132235288620006,1.0,1.0,2.0
Love Communion and Sacramentality,love,moral_anthropological,high,catholic,3,0.39620770812034606,0.202812131245931,0.19339557687441508,1.0,1.0,5.666666666666667
Love Communion and Sacramentality,love,moral_anthropological,high,ordinary,3,0.22586723665396372,0.2795314103364945,-0.05366417368253073,0.0,3.0,1.0
Love Communion and Sacramentality,marriage,sacramental_anthropological,high,academic,3,0.37333416740099584,0.2613849838574727,0.11194918354352318,1.0,1.0,4.333333333333333
Love Communion and Sacramentality,marriage,sacramental_anthropological,high,bare,1,0.40668166875839235,0.3950918674468994,0.011589801311492953,1.0,1.0,2.0
Love Communion and Sacramentality,marriage,sacramental_anthropological,high,catholic,3,0.44328233798344935,0.19460027664899826,0.24868206133445106,1.0,1.0,6.0
Love Communion and Sacramentality,marriage,sacramental_anthropological,high,ordinary,3,0.30695805152257283,0.24812991321086883,0.058828138311704,1.0,1.0,3.0
Love Communion and Sacramentality,neighbor,moral_biblical,high,academic,3,0.2584399590889613,0.34636939664681754,-0.08792943755785622,0.0,3.0,1.0
Love Communion and Sacramentality,neighbor,moral_biblical,high,bare,1,0.29097978174686434,0.49832095503807067,-0.20734117329120633,0.0,5.0,1.0
Love Communion and Sacramentality,neighbor,moral_biblical,high,catholic,3,0.30336899459362027,0.26445494790871943,0.038914046684900915,1.0,1.0,3.3333333333333335
Love Communion and Sacramentality,neighbor,moral_biblical,high,ordinary,3,0.20924944082895913,0.3616147319475809,-0.15236529111862185,0.0,4.666666666666667,1.0
Love Communion and Sacramentality,prayer,spiritual,medium,academic,3,0.37607065836588544,0.22494686742623649,0.15112379093964895,1.0,1.0,5.0
Love Communion and Sacramentality,prayer,spiritual,medium,bare,1,0.46142320036888124,0.369547513127327,0.09187568724155426,0.0,2.0,1.0
Love Communion and Sacramentality,prayer,spiritual,medium,catholic,3,0.3411746978759766,0.16732362831632297,0.17385106955965357,1.0,1.0,5.666666666666667
Love Communion and Sacramentality,prayer,spiritual,medium,ordinary,3,0.33827503124872843,0.22664299905300142,0.11163203219572704,1.0,1.0,3.3333333333333335
Love Communion and Sacramentality,sacrament,sacramental,low,academic,3,0.4035637935002645,0.28995335946480433,0.11361043403546017,1.0,1.0,5.666666666666667
Love Communion and Sacramentality,sacrament,sacramental,low,bare,1,0.4820976972579956,0.4190401673316956,0.06305752992630004,1.0,1.0,2.0
Love Communion and Sacramentality,sacrament,sacramental,low,catholic,3,0.39714210828145347,0.27238992154598235,0.1247521867354711,1.0,1.0,5.333333333333333
Love Communion and Sacramentality,sacrament,sacramental,low,ordinary,3,0.39237660964330034,0.3049302746852239,0.08744633495807648,1.0,1.0,5.666666666666667
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,academic,3,0.42125178774197897,0.2669756521781286,0.1542761355638504,1.0,1.0,5.0
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,bare,1,0.4977042555809021,0.40734643340110777,0.09035782217979432,1.0,1.0,2.0
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,catholic,3,0.4470404446125031,0.20451390345891318,0.24252654115358988,1.0,1.0,5.0
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,ordinary,3,0.35555060903231306,0.24192174077033998,0.11362886826197305,1.0,1.0,4.666666666666667
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,academic,3,0.5201612412929535,0.324863064289093,0.19529817700386043,1.0,1.0,5.0
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,bare,1,0.6277226746082306,0.448208349943161,0.1795143246650696,1.0,1.0,4.0
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,catholic,3,0.5138388633728027,0.28499929209550223,0.2288395712773005,1.0,1.0,6.0
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,ordinary,3,0.4850229322910309,0.3178239683310191,0.16719896396001177,1.0,1.0,5.0
Love Communion and Sacramentality,service,moral_social,high,academic,3,0.3370338420073191,0.2288981219132741,0.108135720094045,1.0,1.0,4.666666666666667
Love Communion and Sacramentality,service,moral_social,high,bare,1,0.346733158826828,0.40668139457702634,-0.059948235750198364,0.0,4.0,1.0
Love Communion and Sacramentality,service,moral_social,high,catholic,3,0.3608315567175547,0.179627983768781,0.18120357294877368,1.0,1.0,5.0
Love Communion and Sacramentality,service,moral_social,high,ordinary,3,0.2467160363992055,0.21207165618737536,0.03464438021183013,0.6666666666666666,1.3333333333333333,3.0
Love Communion and Sacramentality,sexuality,anthropological_moral,high,academic,3,0.24623514264822008,0.33763498961925503,-0.09139984697103498,0.0,3.6666666666666665,1.0
Love Communion and Sacramentality,sexuality,anthropological_moral,high,bare,1,0.24122861325740813,0.4626984536647797,-0.22146984040737155,0.0,5.0,1.0
Love Communion and Sacramentality,sexuality,anthropological_moral,high,catholic,3,0.3270741810401281,0.25971414943536125,0.06736003160476683,0.3333333333333333,1.6666666666666667,1.3333333333333333
Love Communion and Sacramentality,sexuality,anthropological_moral,high,ordinary,3,0.2063156565030416,0.3194569776455561,-0.11314132114251453,0.0,4.0,1.0
Love Communion and Sacramentality,solidarity,social_doctrine,medium,academic,3,0.33727569778760275,0.3109898736079534,0.026285824179649364,0.6666666666666666,1.3333333333333333,2.6666666666666665
Love Communion and Sacramentality,solidarity,social_doctrine,medium,bare,1,0.42432034611701963,0.46703446507453916,-0.04271411895751953,0.0,2.0,1.0
Love Communion and Sacramentality,solidarity,social_doctrine,medium,catholic,3,0.35617752075195314,0.24922101398309074,0.10695650676886238,1.0,1.0,5.0
Love Communion and Sacramentality,solidarity,social_doctrine,medium,ordinary,3,0.31096961001555123,0.3067715098460515,0.00419810016949973,0.0,2.3333333333333335,1.0
Love Communion and Sacramentality,worship,liturgical_spiritual,medium,academic,3,0.44880120356877645,0.32618551949659985,0.12261568407217659,1.0,1.0,2.6666666666666665
Love Communion and Sacramentality,worship,liturgical_spiritual,medium,bare,1,0.5305775105953217,0.4619987905025482,0.06857872009277344,1.0,1.0,3.0
Love Communion and Sacramentality,worship,liturgical_spiritual,medium,catholic,3,0.4316846966743469,0.27723594307899474,0.15444875359535218,1.0,1.0,4.333333333333333
Love Communion and Sacramentality,worship,liturgical_spiritual,medium,ordinary,3,0.38932342131932574,0.3116589595874151,0.07766446173191072,1.0,1.0,2.0
Sin Grace and Redemption,absolution,sacramental,low,academic,3,0.38623481194178266,0.3471899966398875,0.039044815301895165,1.0,1.0,3.3333333333333335
Sin Grace and Redemption,absolution,sacramental,low,bare,1,0.4716996669769287,0.5036279857158661,-0.03192831873893737,1.0,1.0,3.0
Sin Grace and Redemption,absolution,sacramental,low,catholic,3,0.40635951757431027,0.30689022640387215,0.09946929117043814,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,absolution,sacramental,low,ordinary,3,0.35521644055843354,0.3149589916070302,0.0402574489514033,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,concupiscence,doctrinal_anthropological,low,academic,3,0.4209920893112818,0.2445689688126246,0.1764231204986572,1.0,1.0,5.666666666666667
Sin Grace and Redemption,concupiscence,doctrinal_anthropological,low,bare,1,0.4882861852645874,0.3848854124546051,0.10340077280998228,1.0,1.0,3.0
Sin Grace and Redemption,concupiscence,doctrinal_anthropological,low,catholic,3,0.3925893326600393,0.21291751960913338,0.17967181305090588,1.0,1.0,5.666666666666667
Sin Grace and Redemption,concupiscence,doctrinal_anthropological,low,ordinary,3,0.39779954950014745,0.2584337204694748,0.1393658290306727,1.0,1.0,5.0
Sin Grace and Redemption,confession,sacramental,low,academic,3,0.3705247282981872,0.28088399718205137,0.08964073111613591,1.0,1.0,3.0
Sin Grace and Redemption,confession,sacramental,low,bare,1,0.44810381531715393,0.435722804069519,0.01238101124763491,1.0,1.0,3.0
Sin Grace and Redemption,confession,sacramental,low,catholic,3,0.36448115905125933,0.21588095525900522,0.14860020379225414,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,confession,sacramental,low,ordinary,3,0.3375428269306819,0.2634152481953303,0.07412757873535157,1.0,1.0,3.0
Sin Grace and Redemption,contrition,sacramental_moral,low,academic,3,0.41344558000564574,0.30565736591815945,0.10778821408748628,1.0,1.0,4.666666666666667
Sin Grace and Redemption,contrition,sacramental_moral,low,bare,1,0.5015709042549134,0.4247505784034729,0.07682032585144044,1.0,1.0,4.0
Sin Grace and Redemption,contrition,sacramental_moral,low,catholic,3,0.38964326282342276,0.2515596777200699,0.1380835851033529,1.0,1.0,5.0
Sin Grace and Redemption,contrition,sacramental_moral,low,ordinary,3,0.3956081628799439,0.3187041401863098,0.07690402269363406,1.0,1.0,4.0
Sin Grace and Redemption,conversion,moral_spiritual,medium,academic,3,0.38210223118464154,0.3312166412671407,0.05088558991750083,1.0,1.0,2.0
Sin Grace and Redemption,conversion,moral_spiritual,medium,bare,1,0.3427462339401245,0.324426656961441,0.01831957697868347,1.0,1.0,2.0
Sin Grace and Redemption,conversion,moral_spiritual,medium,catholic,3,0.39523408015569056,0.2656616707642873,0.12957240939140321,1.0,1.0,5.0
Sin Grace and Redemption,conversion,moral_spiritual,medium,ordinary,3,0.33668676614761356,0.2994998683532079,0.037186897794405614,1.0,1.0,2.0
Sin Grace and Redemption,forgiveness,moral_spiritual,medium,academic,3,0.3487940380970637,0.34070222576459247,0.008091812332471212,0.0,3.0,1.0
Sin Grace and Redemption,forgiveness,moral_spiritual,medium,bare,1,0.4807072401046753,0.4804427444934845,0.0002644956111907959,0.0,2.0,1.0
Sin Grace and Redemption,forgiveness,moral_spiritual,medium,catholic,3,0.37583947579065957,0.27265783747037253,0.10318163832028708,1.0,1.0,2.3333333333333335
Sin Grace and Redemption,forgiveness,moral_spiritual,medium,ordinary,3,0.32202042440573375,0.3495537569125493,-0.027533332506815594,0.0,2.3333333333333335,1.0
Sin Grace and Redemption,grace,doctrinal,low,academic,3,0.3554386178652445,0.20179493923981984,0.15364367862542472,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,grace,doctrinal,low,bare,1,0.38347740173339845,0.40284472703933716,-0.01936732530593871,0.0,2.0,1.0
Sin Grace and Redemption,grace,doctrinal,low,catholic,3,0.3592245697975159,0.1453356181581815,0.21388895163933438,1.0,1.0,6.0
Sin Grace and Redemption,grace,doctrinal,low,ordinary,3,0.33386531968911487,0.19391839404900868,0.13994692564010622,1.0,1.0,4.666666666666667
Sin Grace and Redemption,guilt,psychological_moral,high,academic,3,0.347846723596255,0.3348064015309016,0.013040322065353402,0.3333333333333333,1.6666666666666667,1.3333333333333333
Sin Grace and Redemption,guilt,psychological_moral,high,bare,1,0.36723844408988954,0.43630549907684324,-0.0690670549869537,0.0,3.0,1.0
Sin Grace and Redemption,guilt,psychological_moral,high,catholic,3,0.37308104236920675,0.26365018784999844,0.10943085451920827,1.0,1.0,2.6666666666666665
Sin Grace and Redemption,guilt,psychological_moral,high,ordinary,3,0.3063200543324152,0.3375015954176585,-0.031181541085243236,0.0,2.0,1.0
Sin Grace and Redemption,judgment,eschatological_moral,high,academic,3,0.3979379018147786,0.24501013954480488,0.15292776226997376,1.0,1.0,4.666666666666667
Sin Grace and Redemption,judgment,eschatological_moral,high,bare,1,0.42714866399765017,0.39492577910423277,0.0322228848934174,1.0,1.0,2.0
Sin Grace and Redemption,judgment,eschatological_moral,high,catholic,3,0.3847975154717764,0.2078226834535599,0.17697483201821643,1.0,1.0,5.333333333333333
Sin Grace and Redemption,judgment,eschatological_moral,high,ordinary,3,0.3144847055276235,0.2398839682340622,0.0746007372935613,1.0,1.0,4.333333333333333
Sin Grace and Redemption,justification,doctrinal,low,academic,3,0.3061183283726374,0.29743693868319193,0.008681389689445504,0.6666666666666666,1.6666666666666667,2.3333333333333335
Sin Grace and Redemption,justification,doctrinal,low,bare,1,0.3043059051036835,0.48336124420166016,-0.17905533909797666,0.0,6.0,1.0
Sin Grace and Redemption,justification,doctrinal,low,catholic,3,0.35420586665471393,0.2354975998401642,0.11870826681454978,1.0,1.0,5.0
Sin Grace and Redemption,justification,doctrinal,low,ordinary,3,0.2633118162552515,0.29202862878640495,-0.02871681253115338,0.3333333333333333,2.0,1.3333333333333333
Sin Grace and Redemption,mercy,moral_spiritual,medium,academic,3,0.3678115675846736,0.34067096710205075,0.02714060048262279,0.6666666666666666,1.3333333333333333,2.0
Sin Grace and Redemption,mercy,moral_spiritual,medium,bare,1,0.4340542495250702,0.43195714950561526,0.002097100019454956,0.0,2.0,1.0
Sin Grace and Redemption,mercy,moral_spiritual,medium,catholic,3,0.3564810266097387,0.2783606509367625,0.07812037567297618,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,mercy,moral_spiritual,medium,ordinary,3,0.35121147831281024,0.30759987235069275,0.043611605962117495,1.0,1.0,4.0
Sin Grace and Redemption,mortal sin,doctrinal,low,academic,3,0.34597847064336146,0.2739754766225815,0.07200299402077993,1.0,1.0,4.0
Sin Grace and Redemption,mortal sin,doctrinal,low,bare,1,0.4273192465305328,0.4273920595645905,-7.28130340576505e-05,1.0,1.0,2.0
Sin Grace and Redemption,mortal sin,doctrinal,low,catholic,3,0.32411133746306103,0.25516495207945505,0.06894638538360597,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,mortal sin,doctrinal,low,ordinary,3,0.3351941088835398,0.26610516011714935,0.06908894876639048,1.0,1.0,4.333333333333333
Sin Grace and Redemption,original sin,doctrinal,low,academic,3,0.3506348828474681,0.24385540286699933,0.10677947998046873,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,original sin,doctrinal,low,bare,1,0.45288190245628357,0.3980444252490997,0.05483747720718385,1.0,1.0,3.0
Sin Grace and Redemption,original sin,doctrinal,low,catholic,3,0.2938332011302312,0.21426219840844474,0.07957100272178651,1.0,1.0,3.0
Sin Grace and Redemption,original sin,doctrinal,low,ordinary,3,0.3469951738913854,0.24861018558343254,0.09838498830795288,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,penance,sacramental_moral,low,academic,3,0.36022459069887797,0.3183412810166677,0.04188330968221029,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,penance,sacramental_moral,low,bare,1,0.4351040363311768,0.470373272895813,-0.03526923656463621,1.0,1.0,2.0
Sin Grace and Redemption,penance,sacramental_moral,low,catholic,3,0.35017812649408975,0.3035485674937566,0.046629559000333165,1.0,1.0,3.0
Sin Grace and Redemption,penance,sacramental_moral,low,ordinary,3,0.36473031441370646,0.3022112905979157,0.06251902381579082,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,academic,3,0.3519966294368108,0.24070062239964804,0.1112960070371628,1.0,1.0,4.0
